종목코드,판매비와관리비,판매비와관리비_전기,판매비와관리비_전전기,매출원가,매출원가_전기,매출원가_전전기
200880,485393712409.0,476926239277.0,352613771677.0,3858056188273.0,3410198420606.0,3028541900468.0
026890,53195330489.0,49447176131.0,53956489965.0,,,
005720,751428579362.0,670552018719.0,598148181421.0,2630879774673.0,2334087713164.0,2216875627576.0
003350,16114539173.0,13603271012.0,11820622836.0,135629850789.0,127320750235.0,88492580093.0
009290,270136118915.0,269200346321.0,257757538744.0,1358330490780.0,1341421147561.0,1214626790010.0
016800,111009270876.0,105465217375.0,74434402954.0,241453144004.0,258763750243.0,253235538649.0
091810,192407060519.0,146470654962.0,113025977675.0,1871241721621.0,1402580028995.0,1096321633918.0
025860,100993341159.0,101931877658.0,95431965541.0,1460298930458.0,1380913364326.0,1481593134052.0
123890,42547943688.0,43038892194.0,54036935588.0,,,
005950,118690436000.0,114134331000.0,111725128000.0,1533903015000.0,1853541634000.0,1939781256000.0
001230,113431529050.0,110982857538.0,113486756995.0,1832376992694.0,1830440129071.0,1667564306237.0
108670,730187000000.0,758327000000.0,728934000000.0,2434955000000.0,2715899000000.0,2685184000000.0
018250,266035004358.0,268646941870.0,252789655938.0,367346920990.0,363604706971.0,354139481206.0
381970,176815257397.0,165913389946.0,157869358454.0,2186049723702.0,2067507404835.0,1830683583300.0
126720,,,,266803463293.0,245542163947.0,249614180956.0
272450,122134287582.0,119006492572.0,97439429882.0,1278104078847.0,1179142394278.0,997618975958.0
096760,,,,478096910283.0,452490843364.0,481914385832.0
001390,,,,8052891781467.0,7838997148592.0,7696843958184.0
002710,,,,591472497152.0,538782145921.0,583082303383.0
012030,56894459060.0,54074338432.0,47740096648.0,544970462020.0,503734183742.0,373820997842.0
034830,92063796200.0,84703755255.0,87289641416.0,,,
084690,1274033410962.0,1177094931212.0,1141366061235.0,4154936871134.0,3996765616931.0,4003419477414.0
058430,44486582063.0,49029681926.0,52344162130.0,1056495242328.0,1108911809843.0,1075563118789.0
084010,,,,1176815857816.0,1147873389020.0,1270825748258.0
010820,12114268378.0,9222268749.0,8867631607.0,272064929553.0,193702635512.0,161727645013.0
037710,115704109530.0,114753731754.0,108124023110.0,16034236198.0,16494030455.0,16561418070.0
002900,165010659976.0,152285020891.0,146261819753.0,700267663987.0,620424754540.0,613751605202.0
033270,111010341240.0,107682093549.0,104027627289.0,128169799471.0,124741428458.0,119965976304.0
003960,328740173152.0,235240914597.0,168748323208.0,3076389581140.0,2274698424287.0,1765689166100.0
105840,32797920534.0,30733086667.0,27845724005.0,103403147044.0,93888247285.0,85848460144.0
286940,75510301142.0,80737640228.0,69373058918.0,1062521814762.0,1074204381050.0,1071597073312.0
003120,34042580084.0,36566798740.0,44079086899.0,36409711562.0,41969649617.0,41966787363.0
122900,136321805908.0,113060484003.0,104991132651.0,2897781122913.0,3160490051888.0,3269497774886.0
004430,120646000000.0,114094000000.0,91480000000.0,896671000000.0,893292000000.0,880026000000.0
217590,21898541590.0,21887445672.0,24229912850.0,312557493237.0,326353231987.0,336040161372.0
010690,113821835645.0,102397405460.0,92753847784.0,1746213924379.0,1544607643175.0,1626277170549.0
000430,,,,1437560646000.0,1219183385000.0,976320113000.0
017390,214087344283.0,219229025091.0,202472593502.0,1596504354666.0,1494844796675.0,1518151215755.0
008490,69772965984.0,61537304276.0,51595481396.0,592851073961.0,550030469933.0,492948629584.0
005430,37346657827.0,35692134976.0,30934682108.0,578831297651.0,545835490113.0,479821442204.0
007160,52006378722.0,59250607472.0,38024238444.0,621051884446.0,585328521046.0,618128040653.0
004360,107711191749.0,104533524484.0,87168447446.0,1106775023927.0,1244359547357.0,1026125362524.0
044820,108525559861.0,95470570144.0,89544133124.0,509695558165.0,485365239430.0,518803535606.0
298690,60682475900.0,63734909113.0,54129049062.0,776423937687.0,796747486436.0,676556823634.0
003070,220503029247.0,188552274635.0,150818758913.0,2460277184127.0,2780077259801.0,2486604559705.0
053690,111824755283.0,117888886668.0,104669892734.0,306395330727.0,272966287802.0,278614123399.0
003200,84694761925.0,79301134724.0,79261154860.0,420075650606.0,435286066952.0,461168896130.0
001790,102027242000.0,96657782000.0,89804275000.0,1199358343000.0,1238730823000.0,1193106252000.0
003920,187504332092.0,205729154607.0,260744013015.0,721470802694.0,756872279863.0,807523864228.0
226320,82304172506.0,76732811677.0,66626028919.0,51868047248.0,47813674186.0,57616576908.0
003650,13597040685.0,13930878203.0,13826318914.0,357337249751.0,372371542844.0,347418536632.0
005680,17829033001.0,18914119425.0,18143815415.0,122660012697.0,136763465226.0,152688379035.0
005500,98299671243.0,97329548316.0,96196880320.0,184049359839.0,179382883326.0,175447297953.0
900140,37567668.0,32370674.0,31996331.0,215672933.0,166312844.0,145394092.0
025000,94938332082.0,97702702632.0,83864101890.0,686016796800.0,731931928898.0,768868521179.0
136490,214222676668.0,199838322464.0,208746344031.0,1502327815698.0,1357446969617.0,1599736016906.0
475560,113355937724.0,118617911931.0,112821722069.0,271561271567.0,309509382880.0,272242330554.0
001460,49028509234.0,46842058564.0,45114430680.0,87564545469.0,94532603464.0,95788698931.0
000680,,,,2315505285520.0,1645642842654.0,257109475140.0
030210,264766560991.0,250094073047.0,266774316948.0,,,
000320,235134920247.0,235265217946.0,223172214410.0,939624931101.0,940057781259.0,923480126122.0
002320,133218108357.0,121729548831.0,108843193666.0,2819511273232.0,2793661306519.0,2576158609651.0
001340,51000268515.0,48079098309.0,40439494337.0,208986519668.0,187400674881.0,175343877922.0
134380,22050914224.0,19836935025.0,17397393448.0,233307723286.0,207638564414.0,190304972846.0
020120,85582849020.0,81635112998.0,74486632573.0,119509584457.0,121389170432.0,102300460826.0
000490,,,,1147174818512.0,1107095111930.0,1121155128717.0
000050,88930653435.0,91504638032.0,95822993810.0,277551770809.0,272322655815.0,281727138783.0
034120,152975337333.0,179778107276.0,162757232237.0,,,
044450,17465774031.0,16411763244.0,13686846080.0,433596814633.0,397434553307.0,370554666481.0
298000,73039402553.0,73207128856.0,85313003204.0,2411215837856.0,2534724851236.0,2307589674238.0
033920,54096201775.0,50399832359.0,45633830673.0,79499052937.0,84783555708.0,84776928175.0
001250,,,,3928691088000.0,3862703642000.0,3714060003000.0
009680,20427419679.0,24483961910.0,17811565675.0,240734662874.0,242341155118.0,211297029364.0
003720,14646755037.0,12792258798.0,12341714831.0,123640362964.0,104146010353.0,104215443889.0
011500,13371845958.0,12655391887.0,11662410688.0,197543909946.0,228732252517.0,203161101279.0
005010,43221540726.0,39800474989.0,36858438681.0,565778928313.0,666187574384.0,604768528343.0
017860,42348391817.0,47908485375.0,49116759580.0,904543165417.0,901626308480.0,945082836670.0
000480,102228218000.0,102882753000.0,104289217000.0,697700578000.0,690510398000.0,673199955000.0
035150,56426043024.0,52050422832.0,43336472867.0,394894848978.0,368375723422.0,321239183186.0
004980,128595799740.0,139926217548.0,138893385455.0,1044014113876.0,969467151865.0,901056864829.0
003520,73739483082.0,71626693715.0,69003332767.0,177100821349.0,171691537907.0,162781733005.0
037270,43245390874.0,30357237344.0,30908495746.0,179590622522.0,153285446693.0,178825489596.0
100250,,,,244917881446.0,250461826777.0,235973987858.0
039570,47332153416.0,48995716393.0,43096354315.0,587758814185.0,573410340240.0,552672320745.0
013580,189017465951.0,139270727908.0,118772806786.0,2531552913904.0,2900640839754.0,2757534845386.0
028100,9832184377.0,10071222513.0,9467789077.0,439381805762.0,373304125131.0,327317728685.0
004310,57736028417.0,57858210377.0,57435254453.0,112185187520.0,102369647134.0,104169921626.0
001630,369018423324.0,409089343627.0,366858645326.0,531712067282.0,513176834393.0,495916857919.0
001130,210736156277.0,206457504685.0,203250067833.0,1102206656086.0,1095971147941.0,1183348997432.0
010580,18480311729.0,20007663183.0,23265292002.0,130216853287.0,147323896418.0,169983954341.0
128820,148662010544.0,134614318746.0,126581170058.0,1406428699784.0,1320376588032.0,1452057451729.0
339770,119609040960.0,132095696222.0,83219503692.0,362706448136.0,333277228251.0,336893310775.0
117580,124603079460.0,120502564754.0,114137048211.0,862987115554.0,854151062443.0,865004746801.0
000140,934014116805.0,972574559427.0,984396788208.0,1367237249072.0,1390699264306.0,1384399203137.0
033530,,,,1645985440066.0,1612931830095.0,1625617909535.0
102260,114018996129.0,105775605235.0,89553877721.0,985538266800.0,869512592094.0,829379336124.0
016580,74080231328.0,72280219244.0,68990325351.0,168115619229.0,165820526399.0,131232965770.0
035510,57639203522.0,55697045183.0,49982692110.0,580447929460.0,533066048476.0,528982361863.0
007860,523751920510.0,476158009884.0,371117873557.0,4192731091800.0,3780683802763.0,3392747345644.0
102460,69793679189.0,73770783890.0,77126112490.0,107697051456.0,75514346607.0,72172227652.0
016450,,,,2762612332148.0,2177879220525.0,2079764908508.0
002420,4858888396.0,4157510580.0,3251516116.0,24956417923.0,29849839831.0,27810688418.0
241590,148997101995.0,139197524579.0,150380586882.0,1379690321204.0,1387852643642.0,1050489568393.0
014710,16376416095.0,12378671144.0,11688831249.0,209411134568.0,166379979994.0,199189453948.0
000390,129631404744.0,104921040553.0,106602841740.0,477886641825.0,504445700281.0,498952300520.0
025560,12109904726.0,10443923174.0,8659422384.0,29525306864.0,4476744622.0,29055243105.0
002100,84922926593.0,82001498531.0,76659237574.0,225616285387.0,216463917606.0,245538662995.0
213500,338836419879.0,409879055536.0,308681003680.0,1901271917269.0,1783922074336.0,1838178031113.0
234080,39072622873.0,21649679257.0,21531108959.0,185512586341.0,164970427653.0,154467347227.0
487570,66326881538.0,33800720061.0,,1297135864678.0,666658711180.0,
004560,49212873343.0,47707912392.0,50669208452.0,666143840382.0,717041199092.0,1029864159429.0
003220,245542053539.0,237183237276.0,206807782397.0,332646970904.0,310832241947.0,269704719976.0
003610,10179030573.0,9591748797.0,9072515500.0,111226755858.0,104274285462.0,126968556360.0
005960,142310274917.0,134797222939.0,101526091073.0,1573687117284.0,1650512203854.0,1768254218247.0
000300,5430800332.0,6672451822.0,21805787020.0,31512587077.0,28485155930.0,40930167561.0
000700,74301816247.0,68276258222.0,54374945614.0,322952821489.0,349275355880.0,265408967214.0
015230,31904081687.0,31770226121.0,28674110945.0,276329366298.0,260393189912.0,297005518338.0
004380,40192336636.0,38141028623.0,37107849101.0,217442462821.0,265720138220.0,271597142834.0
002170,,,,147962670911.0,162944358487.0,153771930492.0
016880,466091284599.0,444824478044.0,463631804856.0,606485779422.0,532202309648.0,532585405948.0
013890,291975748362.0,271616350693.0,275119307492.0,595724846007.0,654228847387.0,658821579432.0
101530,174064767232.0,171823761969.0,170023932885.0,424993712520.0,408300662554.0,409118086827.0
090350,127714896351.0,126493564973.0,120203157849.0,613156556311.0,623689094107.0,617893162590.0
000860,66330482130.0,65481099143.0,63565206037.0,523927633863.0,557125994040.0,552056004055.0
007570,85292986145.0,76929632074.0,76365710226.0,156067269844.0,157385939701.0,150176332378.0
001780,55725787409.0,62758010553.0,55637818524.0,485032583585.0,522133173897.0,497916471948.0
003010,26768384328.0,32236169133.0,28732522624.0,197392299170.0,202432209159.0,238206073581.0
460850,140849253789.0,88993612247.0,47438905532.0,2666681885268.0,1997437910730.0,1192020721889.0
462520,44094502000.0,42916011000.0,26258910000.0,464077904000.0,437705159000.0,221256204000.0
077500,33811067454.0,32672169447.0,31347414752.0,659544917838.0,643671545471.0,600593189651.0
009470,31119998885.0,25853261863.0,24598073301.0,186911290988.0,182474056537.0,170024174703.0
003830,8188263431.0,7788880577.0,7842985816.0,107292828308.0,117539269643.0,124171895578.0
000970,59849369545.0,60959874651.0,57147536352.0,333504478209.0,342813927760.0,378603782864.0
025820,6894900200.0,6961751764.0,6221409890.0,476481732681.0,440167263208.0,416938440092.0
071840,671093127639.0,674549725155.0,669933087940.0,1619363305128.0,1680385956885.0,1931980921907.0
272550,54432168235.0,54032392627.0,50162399093.0,341139036588.0,360321828147.0,339038833590.0
293480,119039456237.0,116137519778.0,112552913369.0,94648610131.0,84048112389.0,84872488900.0
004970,75094549266.0,78172049420.0,71088748627.0,381212655550.0,375514645861.0,309273527399.0
271980,192208471111.0,196422037030.0,175524512955.0,354340826518.0,527047232603.0,542137865535.0
000020,192590008380.0,177247361467.0,150091576121.0,277846924893.0,250616974095.0,170692715924.0
004960,98643695916.0,112701405535.0,74411147473.0,986026473272.0,1340491314201.0,1219842101555.0
004090,52727492217.0,47792899778.0,46007530300.0,632354556200.0,659628135395.0,618263808188.0
107590,38826183114.0,37223235249.0,32386865104.0,433545997630.0,416319358932.0,395210981563.0
002210,47229113673.0,44489559885.0,40773187263.0,50058098341.0,49690610094.0,47155321682.0
006060,198918236257.0,189162109034.0,205718491469.0,1505543267122.0,1560346581002.0,1236087263383.0
001080,20413819892.0,34081610526.0,27433374467.0,144515776824.0,176617859294.0,204300532750.0
015890,111365264981.0,97772491614.0,100974565696.0,610298230741.0,522236338930.0,510924649900.0
003480,96265000000.0,91190000000.0,87622000000.0,1032211000000.0,1027788000000.0,1115611000000.0
004150,75585451000.0,55238055000.0,48702014000.0,1000112743000.0,728922391000.0,390434641000.0
094280,30651729223.0,31142055048.0,31305008227.0,469403389285.0,456462733024.0,453279653615.0
214420,79077406198.0,75327108705.0,66561787108.0,126831362489.0,89566663833.0,74912805004.0
081000,39282895200.0,38096966619.0,35646091223.0,129902324350.0,123597797800.0,123181510585.0
008350,20109597726.0,20402536665.0,20099080825.0,240777336258.0,262965494126.0,282658925676.0
012610,61454409009.0,59853309948.0,59939168131.0,301981395718.0,290151723722.0,287716233416.0
000520,99330361445.0,80801143802.0,67599766822.0,133134996475.0,138785401909.0,122275013264.0
013520,235482518359.0,214404614086.0,195065665821.0,1321229930120.0,1264143541747.0,1193685724934.0
001210,14970155893.0,19017813401.0,23003822438.0,30551130104.0,39111013484.0,38597839541.0
004080,24857512544.0,24649217900.0,24680078190.0,70658283702.0,70828515863.0,76406698485.0
002390,155636076517.0,156875413288.0,153768832137.0,376210302123.0,349944409030.0,356393415376.0
009270,229928034081.0,214489918351.0,202509443604.0,842939075561.0,699569266302.0,609111915487.0
014280,,,,679939693742.0,674596973345.0,698825354804.0
210540,18403805250.0,18068454102.0,15172974413.0,333917662838.0,340987801593.0,378537580253.0
024090,11126072696.0,11423037012.0,10580588383.0,206365965665.0,212523637511.0,198621900621.0
267290,99975498925.0,96793641765.0,92328999060.0,1626443928963.0,1668140085527.0,1678839917179.0
214390,,,,161799835391.0,149281792719.0,146132595665.0
089470,68766569001.0,63936362284.0,65945605931.0,871783240934.0,892378311693.0,906609602054.0
001360,32048251839.0,34603194941.0,41010140737.0,32094546322.0,24519976236.0,28981966930.0
011690,19711981505.0,20815935090.0,15217070341.0,147918846410.0,130812094961.0,119812820414.0
007540,139770556369.0,141071384404.0,120996864429.0,245050441350.0,258009229358.0,254798731124.0
078000,15649355085.0,16722955997.0,15432191869.0,19416092624.0,24754947763.0,22162545855.0
009070,73823178227.0,66933925156.0,64403535908.0,874063765742.0,776222736476.0,721900686217.0
018470,15201018291.0,12974761591.0,12645417327.0,457682426042.0,465290975699.0,444665572749.0
079430,250781454365.0,261198874211.0,242569868521.0,1278115280556.0,1585438400373.0,1361803940139.0
005800,104621687725.0,112411123883.0,114708025632.0,79243659431.0,81511199979.0,85909848518.0
017550,36127655920.0,36147919754.0,35897478853.0,174296291309.0,149676406101.0,174244600417.0
227840,27972876000.0,27736949000.0,24495666000.0,200882794000.0,168361592000.0,145119857000.0
001520,71560630585.0,76176462816.0,74316663542.0,579811076056.0,675152500619.0,765461719065.0
