종목코드,조회코드,종목명,영문명,시장구분,통화,현재가,등락률,시가총액,거래량,배당수익률,업종_소분류,상장폐지여부,국가,기준연도,결산월,매출액_전전기,매출액_원화_전전기,매출액,매출액_원화,매출액_전기,매출액_원화_전기,PER_전전기,PER,PER_전기,PBR_전전기,PBR,PBR_전기,EBITDA_전전기,EBITDA_원화_전전기,EBITDA,EBITDA_원화,EBITDA_전기,EBITDA_원화_전기,영업이익_전전기,영업이익_원화_전전기,영업이익,영업이익_원화,영업이익_전기,영업이익_원화_전기,당기순이익_전전기,당기순이익_원화_전전기,당기순이익,당기순이익_원화,당기순이익_전기,당기순이익_원화_전기,배당수익률_전전기,배당수익률_전기,ROA_전전기,ROA,ROA_전기,영업이익률
601368,601368.SS,녹성수도산업,Guangxi Nanning Waterworks Group Co Ltd Class A,상해,CNY,4.53,0.67,3999868039.0,4644300.0,0.78,수자원 유틸리티,True,중국,2025,12.31,2331710000.0,468347000000.0,2502890000.0,502730000000.0,2477670000.0,497664999999.99994,51.25,33.09,52.88,0.91,0.84,0.99,1204800000.0,241996999999.99997,1331070000.0,267359000000.0,1276260000.0,256348999999.99997,565330000.0,113552000000.0,603330000.0,121184999999.99998,568560000.0,114201000000.0,73520000.0,14766000000.0,95220000.0,19127000000.0,87930000.0,17663000000.0,0.54,0.56,0.36,0.39,0.39,24.11
603396,603396.SS,금신고분,Yingkou Jinchen Machinery Co Ltd Class A,상해,CNY,28.86,-1.5,3997903015.0,5150981.0,0.51,산업용 기계 및 장비,True,중국,2025,12.31,2250880000.0,452112000000.0,2830670000.0,568568000000.0,2529780000.0,508132000000.0,36.31,76.06,76.81,1.87,1.7,1.88,147670000.0,29660000000.000004,184950000.0,37150000000.0,170350000.0,34217000000.0,103470000.0,20782000000.0,128139999.99999999,25739000000.0,118090000.0,23720000000.0,89920000.0,18061000000.0,55890000.0,11226000000.0,63700000.0,12795000000.0,0.81,0.43,2.23,1.52,1.51,4.53
600067,600067.SS,관성대통신재료,Citychamp Dartong Advanced Materials Co Ltd Class A,상해,CNY,2.86,-0.35,3980172594.0,18292468.0,1.05,전기 부품 및 장비,True,중국,2025,12.31,9720890000.0,1952537000000.0,12390270000.0,2488710000000.0,8449389999.999999,1697143999999.9998,,50.46,,0.49,0.73,0.96,36430000.0,7317000000.0,649800000.0,130518000000.0,-66080000.0,-13272999999.999998,-98920000.0,-19869000000.0,505500000.0,101534000000.0,-206820000.0,-41541000000.0,-444580000.0,-89298000000.0,74680000.0,15001000000.0,-667340000.0,-134041000000.00002,,5.33,-1.74,0.76,-3.16,4.08
600824,600824.SS,상해익민상업,Shanghai Yimin Commercial Group Co Ltd Class A,상해,CNY,3.77,0.53,3973682065.0,15557304.0,0.93,백화점,True,중국,2025,12.31,1029839999.9999999,206854000000.0,677120000.0,136007000000.0,856240000.0,171984000000.0,91.4,31.12,87.97,1.88,1.56,1.72,99000000.0,19886000000.0,26810000.0,5385000000.0,78150000.0,15697999999.999998,47230000.0,9488000000.0,-17050000.0,-3424000000.0,31090000.0,6245000000.0,56880000.0,11425000000.0,121600000.0,24425000000.0,35330000.0,7095999999.999999,0.4,0.46,1.9,4.19,1.21,-2.52
688569,688569.SS,철과궤도,Beijing Tieke Shougang Railway-Tech Co Ltd Class A,상해,CNY,18.85,0.21,3971067295.0,874681.0,1.44,산업용 기계 및 장비,True,중국,2025,12.31,1637260000.0,328860000000.0,1275220000.0,256141000000.0,1409570000.0,283125000000.0,15.35,22.86,19.73,1.64,1.33,1.49,467310000.0,93865000000.0,347090000.0,69716000000.0,371870000.0,74694000000.0,395560000.0,79452000000.0,257680000.0,51757000000.00001,285980000.0,57441999999.99999,290630000.0,58376000000.0,171270000.0,34402000000.0,214320000.0,43048000000.0,2.12,1.74,10.24,6.23,7.04,20.21
603105,603105.SS,심능과기,Zhejiang Sunoren Solar Technology Co Ltd Class A,상해,CNY,7.93,-1.98,3965090204.0,21947605.0,2.47,전력 유틸리티,True,중국,2025,12.31,686210000.0,137833000000.0,738280000.0,148290000000.0,688860000.0,138364000000.0,18.88,18.57,27.99,2.0,1.67,2.48,500520000.0,100534000000.0,546340000.0,109738000000.00002,535919999.99999994,107645000000.0,315750000.0,63421000000.0,328030000.0,65888000000.0,330730000.0,66429999999.99999,220160000.0,44221000000.0,200760000.0,40324000000.0,193590000.0,38884000000.0,1.81,1.84,5.6,4.55,4.48,44.43
603676,603676.SS,서장 위신강의약,Xizang Weixinkang Pharmaceutical Co Ltd Class A,상해,CNY,9.08,-0.33,3951266420.0,1465600.0,3.59,제약,True,중국,2025,12.31,1322650000.0,265667000000.0,1135750000.0,228127000000.0,1300230000.0,261165000000.0,19.12,17.17,17.03,3.06,2.72,3.22,195130000.0,39193000000.0,307670000.0,61798000000.0,326020000.0,65485000000.0,146550000.0,29437000000.0,256620000.0,51546000000.0,273270000.0,54889000000.0,214020000.0,42987000000.0,232850000.0,46771000000.0,246170000.0,49446000000.0,2.47,3.19,12.44,12.52,13.56,22.59
603035,603035.SS,상숙기식,Jiangsu Changshu Automotive Trim Group Co Ltd Class A,상해,CNY,10.76,-0.37,3941894581.0,4298000.0,1.52,"자동차, 트럭 및 오토바이 부품",True,중국,2025,12.31,4598660000.0,923686000000.0,7109850000.0,1428085000000.0,5667100000.0,1138293000000.0,9.58,11.83,13.08,1.04,0.79,1.03,717480000.0,144114000000.0,643650000.0,129283000000.0,591250000.0,118758999999.99998,421830000.0,84729000000.0,220640000.0,44317000000.0,225990000.0,45393000000.0,546030000.0,109676000000.0,346200000.0,69537000000.0,425460000.0,85459000000.0,3.13,2.4,5.74,2.77,4.06,3.1
600794,600794.SS,보세테크놀로지,Zhangjiagang Freetrade Science & Technology Group Co Ltd Class A,상해,CNY,3.27,1.24,3924497553.0,13956000.0,0.62,상품 화학,True,중국,2025,12.31,1498730000.0,301036000000.0,605190000.0,121558999999.99998,899880000.0,180750000000.0,16.76,170.87,19.26,1.67,1.57,1.66,429260000.0,86221000000.0,186120000.0,37384000000.0,360000000.0,72310000000.0,334210000.0,67129999999.99999,106800000.0,21451000000.0,264959999.99999997,53220000000.00001,252230000.0,50664000000.0,-91810000.0,-18440000000.0,209770000.0,42135000000.0,2.33,1.94,7.0,-2.42,6.22,17.65
688590,688590.SS,Shanghai Newtouch Software Co Ltd Class A,Shanghai Newtouch Software Co Ltd Class A,상해,CNY,12.52,1.87,3917071615.0,9570820.0,0.29,소프트웨어,True,중국,2025,12.31,,,2106580000.0,423128000000.0,1995200000.0,400755000000.0,,372.5,357.46,,2.34,2.54,,,22600000.0,4540000000.0,129479999.99999999,26006000000.0,,,-54060000.0,-10859000000.0,68050000.0,13669000000.0,,,-127370000.0,-25583000000.0,8090000.0,1626000000.0000002,,0.25,,-4.28,0.1,-2.57
688186,688186.SS,엄태특재,Zhangjiagang Guangda Special Material Co Ltd Class A,상해,CNY,13.96,-0.29,3915631410.0,2283496.0,0.0,철 및 강철,True,중국,2025,12.31,3788450000.0,760949000000.0,4908550000.0,985931000000.0,4003140000.0,804072000000.0,46.28,15.96,49.96,1.47,0.84,1.45,492850000.0,98994000000.0,804120000.0,161515000000.0,631200000.0,126783000000.0,227760000.0,45748000000.0,428220000.0,86012000000.0,296800000.0,59616000000.0,109210000.0,21936000000.0,205890000.0,41355000000.0,114640000.0,23027000000.0,0.33,1.77,1.18,2.03,1.26,8.72
600527,600527.SS,강소강남고섬,Jiangsu Jiangnan High Polymer Fiber Co Ltd Class A,상해,CNY,2.26,0.44,3913779639.0,30032166.0,1.33,특수 화학제,True,중국,2025,12.31,820470000.0,164800000000.0,519650000.0,104377000000.0,540780000.0,108620000000.0,73.56,190.99,125.0,1.52,1.89,2.19,95390000.0,19160000000.0,90800000.0,18238000000.0,104910000.0,21072000000.0,18890000.0,3795000000.0000005,1270000.0,254999999.99999997,14990000.0,3011000000.0,46000000.0,9239000000.0,21090000.0,4236000000.0,38070000.0,7647000000.0,2.56,1.82,1.9,0.96,1.66,0.24
603716,603716.SS,Thalys Medical Technology Group Corp Class A,Thalys Medical Technology Group Corp Class A,상해,CNY,17.33,2.91,3912954044.0,14534984.0,0.0,"의료 장비, 물품 및 유통",True,중국,2025,12.31,,,1076960000.0,216317000000.0,1810680000.0,363693000000.0,,,,,3.8,4.35,,,-25720000.0,-5166000000.0,63380000.0,12730000000.0,,,-69770000.0,-14013999999.999998,10660000.0,2141000000.0,,,-207280000.0,-41635000000.0,-209240000.0,-42028000000.0,,,,-8.7,-6.27,-6.48
603126,603126.SS,중재절능,Sinoma Energy Conservation Ltd Class A,상해,CNY,6.35,0.95,3876675000.0,5952319.0,0.16,건설 및 엔지니어링,True,중국,2025,12.31,3066780000.0,615992000000.0,3727420000.0,748690000000.0,2324310000.0,466860999999.99994,29.27,258.61,1279.59,1.9,1.9,2.23,254680000.0,51154000000.0,116690000.0,23439000000.0,55590000.0,11165000000.0,171360000.0,34420000000.0,23920000.0,4805000000.0,-25550000.0,-5133000000.0,143430000.0,28810000000.000004,13710000.0,2754000000.0,7600000.0,1527000000.0,1.27,0.07,3.57,0.33,0.27,0.64
600520,600520.SS,WenYi Trinity Technology Co Ltd Class A,HIIG Trinity (Anhui) Technology Co Ltd Class A,상해,CNY,24.45,-3.55,3873613500.0,8387733.0,0.0,산업용 기계 및 장비,True,중국,2025,12.31,,,378520000.0,76029000000.0,314380000.0,63145000000.00001,,570.93,175.22,,9.92,10.09,,,20690000.0,4156000000.0,28960000.0,5816000000.0,,,9200000.0,1847000000.0,20430000.0,4103000000.0,,,7640000.0,1535000000.0,21870000.0,4393000000.0,,,,1.36,3.77,2.43
688053,688053.SS,사과서,Chengdu Screen Micro Electronics Co Ltd Class A,상해,CNY,38.7,-1.28,3870000000.0,647839.0,0.0,경영 지원 서비스,True,중국,2025,12.31,195000000.0,39168000000.0,191820000.0,38530000000.0,143810000.0,28885000000.000004,60.36,,62.83,1.54,2.33,2.39,65319999.99999999,13119000000.0,30210000.0,6068000000.0,5960000.0,1197000000.0,26030000.0,5227000000.0,-36800000.0,-7391000000.0,-48630000.0,-9768000000.0,43100000.0,8657000000.0,-20780000.0,-4174000000.0,-21000000.0,-4219000000.0,1.19,,2.34,-1.45,-1.35,-19.18
688360,688360.SS,Damon Technology Group Co Ltd Class A,Damon Technology Group Co Ltd Class A,상해,CNY,14.66,-2.14,3866511478.0,3485426.0,0.73,중전기장비,True,중국,2025,12.31,,,1685160000.0,338482000000.0,1457420000.0,292737000000.0,,42.54,51.28,,2.74,3.47,,,182160000.0,36590000000.0,154190000.0,30970000000.0,,,135410000.0,27198000000.0,113870000.0,22873000000.0,,,95160000.0,19114000000.0,92520000.0,18583000000.0,,0.59,,2.9,3.31,8.04
600505,600505.SS,Sichuan Xichang Electric Power Co Ltd Class A,Sichuan Xichang Electric Power Co Ltd Class A,상해,CNY,10.6,0.47,3864415500.0,7132492.0,0.24,전력 유틸리티,True,중국,2025,12.31,,,1511500000.0,303599000000.0,1454150000.0,292080000000.0,,311.71,506.47,,3.17,3.88,,,344650000.0,69226000000.0,356900000.0,71686000000.0,,,91660000.0,18411000000.0,100710000.0,20230000000.0,,,11910000.0,2393000000.0,8289999.999999999,1666000000.0,,0.15,,0.06,-0.15,6.06
600805,600805.SS,강소열달투자,Jiangsu Yueda Investment Co Ltd Class A,상해,CNY,4.54,-0.44,3863061003.0,5670026.0,1.1,직물 및 가죽제품,True,중국,2025,12.31,3127300000.0,628149000000.0,2556060000.0,513410000000.00006,3032500000.0,609108000000.0,363.85,,,0.92,0.93,1.08,-67800000.0,-13618000000.0,203310000.0,40837000000.0,38050000.0,7642000000.0,-209410000.0,-42061000000.0,-11870000.0,-2384000000.0,-114600000.0,-23018000000.0,38340000.0,7702000000.0,36870000.0,7406000000.0,27250000.0,5474000000.0,,0.76,0.16,0.76,0.02,-0.46
603239,603239.SS,절강선통,Zhejiang Xiantong Rubber&Plastic Co Ltd Class A,상해,CNY,14.25,-1.38,3857760000.0,3012400.0,2.08,"자동차, 트럭 및 오토바이 부품",True,중국,2025,12.31,1065760000.0,214067999999.99997,1522200000.0,305749000000.0,1224520000.0,245957000000.00003,22.86,17.28,37.26,3.24,2.91,5.66,218720000.0,43932000000.0,324510000.0,65182000000.00001,259589999.99999997,52141000000.0,168160000.0,33777999999.999996,259980000.00000003,52219000000.00001,199960000.0,40163000000.0,151040000.0,30337000000.0,221900000.0,44572000000.0,171730000.0,34493000000.0,2.5,0.87,11.24,13.36,11.64,17.08
603324,603324.SS,상해 성검과기,Shanghai Shengjian Technology Co.  Ltd. Class A,상해,CNY,25.5,-1.66,3850074660.0,2709600.0,0.0,환경 서비스 및 장비,True,중국,2025,12.31,1826000000.0,366770000000.0,1125630000.0,226094000000.0,1451000000.0,291447000000.0,20.66,,31.39,2.15,2.36,2.33,221780000.0,44547000000.0,64420000.0,12940000000.0,203030000.0,40781000000.0,183800000.0,36919000000.0,-4460000.0,-896000000.0000001,154730000.0,31079000000.000004,165440000.0,33231000000.0,-17110000.0,-3436999999.9999995,119900000.0,24082000000.0,0.96,0.48,5.46,-0.51,3.28,-0.4
603520,603520.SS,사태립,Zhejiang Starry Pharmaceutical Co Ltd Class A,상해,CNY,8.78,0.0,3849238755.0,5133324.0,3.42,제약,True,중국,2025,12.31,2195990000.0,441085999999.99994,2445770000.0,491258000000.0,2350220000.0,472066000000.0,70.94,254.14,,1.81,1.55,2.02,329800000.0,66244000000.00001,323240000.0,64926000000.0,283380000.0,56919000000.00001,150250000.0,30177999999.999996,82730000.0,16616000000.0,61200000.0,12293000000.0,44230000.0,8884000000.0,10230000.0,2054000000.0,-49100000.0,-9862000000.0,0.54,1.24,0.82,0.17,-0.85,3.38
603966,603966.SS,Eurocrane China Co Ltd Class A,Eurocrane (China) Co Ltd Class A,상해,CNY,7.39,-1.07,3845718281.0,7310680.0,2.88,중장비 및 차량,True,중국,2025,12.31,,,,,,,,17.36,,,1.98,,,,,,,,,,,,,,,,,,,,,,,,,
603719,603719.SS,양품포자,Bestore Co Ltd Class A,상해,CNY,9.65,2.88,3840539810.0,5571700.0,2.66,식품 소매 및 유통,True,중국,2025,12.31,8045890000.0,1616097000000.0,5485530000.0,1101824000000.0,7159200000.0,1437997000000.0,26.93,,,2.0,1.96,1.79,614400000.0,123407000000.0,156280000.0,31389999999.999996,385280000.0,77388000000.0,198120000.0,39794000000.0,-160680000.0,-32274000000.0,-6260000.0,-1257000000.0,180290000.0,36212000000.0,-147650000.0,-29657000000.0,-46100000.0,-9261000000.0,2.89,4.93,3.4,-3.39,-0.96,-2.93
603421,603421.SS,정신통신,Qingdao Topscomm Communication Co Ltd Class A,상해,CNY,5.87,-0.51,3828358300.0,8722060.0,0.0,전기 부품 및 장비,True,중국,2025,12.31,3632700000.0,729665000000.0,1502800000.0,301853000000.0,3086430000.0,619940000000.0,30.97,,,1.2,1.56,1.71,331230000.0,66529999999.99999,-445950000.0,-89573000000.0,-36190000.0,-7269000000.0,176890000.0,35530000000.0,-619020000.0,-124335999999.99998,-197200000.0,-39610000000.0,131220000.0,26357000000.0,-636570000.0,-127860999999.99998,-242390000.0,-48686000000.0,0.97,,2.27,-15.03,-4.58,-41.19
603167,603167.SS,발해페리,Bohai Ferry Group Co Ltd Class A,상해,CNY,8.15,-0.12,3823527699.0,3063200.0,11.03,지상 및 해상 여객 운송,True,중국,2025,12.31,1839850000.0,369552000000.0,1844840000.0,370554000000.0,1819330000.0,365430000000.0,19.39,14.51,15.77,1.08,1.09,1.2,543100000.0,109085999999.99998,624620000.0,125460999999.99998,648150000.0,130186999999.99998,374150000.0,75151000000.0,445650000.0,89514000000.0,473560000.0,95120000000.0,250400000.0,50295000000.0,263260000.0,52879000000.0,274280000.0,55091999999.99999,7.13,11.06,5.98,7.53,7.18,24.16
688298,688298.SS,저장 오리엔트 진 바이오테크,Zhejiang Orient Gene Biotech Co Ltd Class A,상해,CNY,18.95,0.21,3820320000.0,817886.0,0.0,"의료 장비, 물품 및 유통",True,중국,2025,12.31,820160000.0,164737000000.0,947380000.0,190291000000.0,827920000.0,166295000000.0,2.4,,,0.59,0.66,0.64,-464510000.0,-93302000000.0,-287130000.0,-57673000000.0,-550960000.0,-110667000000.0,-630000000.0,-126542000000.0,-482810000.0,-96977000000.0,-757340000.0,-152120000000.0,-397580000.0,-79859000000.0,-573600000.0,-115213000000.00002,-529020000.0,-106259999999.99998,,,-4.25,-7.84,-6.66,-50.96
688768,688768.SS,용지일신,Anhui Ronds Science and Technology Incorporated Company Class A,상해,CNY,43.3,0.51,3809911273.0,737506.0,0.7,산업용 기계 및 장비,True,중국,2025,12.31,583730000.0,117248000000.0,645600000.0,129675000000.0,583730000.0,117248000000.0,40.29,42.54,34.76,4.39,3.27,3.79,118410000.0,23783000000.0,92440000.0,18568000000.0,118410000.0,23784000000.0,106030000.0,21297000000.0,71450000.0,14350000000.0,106040000.0,21298000000.0,107520000.0,21597000000.0,84250000.0,16922999999.999998,107520000.0,21597000000.0,0.22,0.95,9.26,6.23,9.26,11.07
600860,600860.SS,북경경성기전,Beijing Jingcheng Machinery Electric Co Ltd Class A,상해,CNY,8.49,0.71,3799156038.0,5968049.0,0.0,산업용 기계 및 장비,True,중국,2025,12.31,1405500000.0,282308000000.0,1527960000.0,306907000000.0,1648860000.0,331190000000.0,,1711.51,1802.69,6.69,5.36,6.09,30580000.0,6142000000.0,45210000.0,9081000000.0,121100000.0,24323000000.0,-52200000.0,-10485000000.0,-52020000.0,-10448000000.0,37850000.0,7603000000.0,-51680000.0,-10379000000.0,-53630000.0,-10772000000.0,7480000.0,1502000000.0,,,-2.87,-3.8,0.76,-3.4
600800,600800.SS,Tian Jin Bohai Chemical Co Ltd Class A,Tian Jin Bohai Chemical Co Ltd Class A,상해,CNY,3.42,-1.16,3796354639.0,16770800.0,0.0,상품 화학,True,중국,2025,12.31,,,,,,,,,,,3.57,,,,,,,,,,,,,,,,,,,,,,,,,
688588,688588.SS,릉지연건,Linkage Software Co Ltd Class A,상해,CNY,9.72,5.42,3790897229.0,10744917.0,2.17,소프트웨어,True,중국,2025,12.31,696430000.0,139886000000.0,1054089999.9999999,211725000000.0,1114210000.0,223801000000.00003,54.43,36.01,43.45,3.83,3.07,3.7,128580000.00000001,25827000000.0,177990000.0,35751000000.0,223480000.0,44887000000.0,109590000.0,22011000000.0,146270000.0,29380000000.0,192100000.0,38585000000.0,86530000.0,17380000000.0,105880000.0,21268000000.0,124290000.0,24965000000.0,1.69,1.68,5.67,6.03,7.33,13.88
688033,688033.SS,천의상가,Beijing Tianyishangjia High-tech Materials Corp Ltd Class A,상해,CNY,6.71,2.91,3772352579.0,5390579.0,0.0,반도체 장비 및 테스트,True,중국,2025,12.31,2110699999.9999998,423955000000.0,683060000.0,137199000000.0,763050000.0,153267000000.0,18.06,,,0.55,2.44,1.17,460920000.0,92580000000.0,-330280000.0,-66341000000.0,-924640000.0,-185723000000.0,273630000.0,54960000000.0,-599920000.0,-120500000000.0,-1201180000.0,-241269999999.99997,144020000.0,28927000000.0,-2234710000.0,-448864000000.00006,-1495330000.0,-300353000000.0,0.49,,2.31,-43.23,-19.86,-87.83
603291,603291.SS,강소 련합수무과기,Jiangsu United Water Technology Co Ltd Class A,상해,CNY,8.91,0.11,3770895582.0,2618700.0,2.25,수자원 유틸리티,True,중국,2025,12.31,1127810000.0,226532000000.00003,1102940000.0,221536000000.0,1140400000.0,229061000000.0,31.57,76.49,41.05,2.74,2.09,2.79,401710000.0,80688000000.0,298990000.0,60054999999.99999,381200000.0,76568000000.0,237880000.0,47780000000.0,101390000.0,20366000000.0,187820000.0,37725000000.0,159310000.0,32000000000.0,101350000.0,20356000000.0,149930000.0,30114000000.0,1.0,1.58,4.62,2.79,4.23,9.19
600734,600734.SS,복건 실체집단,Fujian Start Group Co Ltd Class A,상해,CNY,1.73,-0.57,3768464373.0,22857700.0,0.0,경영 지원 서비스,True,중국,2025,12.31,335480000.0,67384000000.0,88140000.0,17704000000.0,308690000.0,62004000000.0,213.57,,,22.55,14.94,13.08,48760000.0,9795000000.0,-70020000.0,-14063999999.999998,-50000000.0,-10042000000.0,34890000.0,7008000000.0,-88530000.0,-17781000000.0,-64550000.0,-12966000000.0,37200000.0,7470999999.999999,-145650000.0,-29256000000.0,5650000.0,1136000000.0,,,4.2,-13.34,0.61,-100.44
688039,688039.SS,Hangzhou Arcvideo Technology Co Ltd Class A,Hangzhou Arcvideo Technology Co Ltd Class A,상해,CNY,34.05,0.77,3765978487.0,2894989.0,0.0,소프트웨어,True,중국,2025,12.31,,,321840000.0,64644000000.00001,306620000.0,61588000000.0,,,,,3.34,4.22,,,-11620000.0,-2333000000.0,-81890000.0,-16449000000.0,,,-60880000.0,-12229000000.0,-127630000.0,-25635000000.000004,,,-91310000.0,-18341000000.0,-102190000.0,-20527000000.0,,,,-7.03,-7.21,-18.92
600318,600318.SS,안휘신력금융,Anhui Xinli Finance Co Ltd Class A,상해,CNY,7.34,4.56,3763420819.0,65613386.0,0.29,기업 금융 서비스,True,중국,2025,12.31,335720000.0,67432000000.00001,352450000.0,70793000000.0,313850000.0,63039000000.0,131.03,67.39,115.83,4.43,3.24,3.9,190580000.0,38280000000.0,172080000.0,34564000000.0,162640000.0,32668000000.0,182500000.0,36657000000.0,167110000.0,33566000000.000004,156460000.0,31427000000.0,28500000.0,5724000000.0,35680000.0,7166000000.0,31160000.0,6259000000.0,,0.25,2.39,2.27,2.31,47.41
605378,605378.SS,Zhejiang Mustang Battery Co Ltd Class A,Zhejiang Mustang Battery Co Ltd Class A,상해,CNY,14.4,-0.28,3763388160.0,1393595.0,1.04,전기 부품 및 장비,True,중국,2025,12.31,,,1239700000.0,249007000000.00003,1298640000.0,260844999999.99997,,58.45,34.78,,3.04,4.13,,,97820000.0,19648000000.0,179640000.0,36083000000.0,,,57080000.0,11465000000.0,146190000.0,29363000000.0,,,58240000.0,11698000000.0,152780000.0,30686000000.0,,1.76,,3.75,9.56,4.6
603315,603315.SS,복안고분,Liaoning Fu-An Heavy Industry Co Ltd Class A,상해,CNY,11.71,-2.82,3751488951.0,8480800.0,0.37,철 및 강철,True,중국,2025,12.31,1019530000.0,204784000000.0,1276480000.0,256394000000.0,1237280000.0,248519999999.99997,52.32,69.08,58.13,2.45,2.11,3.23,145750000.0,29275000000.0,79040000.0,15875000000.0,90060000.0,18089000000.0,88900000.0,17856000000.0,19060000.0,3828000000.0,29600000.0,5945000000.0,71810000.0,14422999999.999998,47660000.0,9572000000.0,87550000.0,17584000000.0,0.56,0.49,2.55,1.54,3.06,1.49
603639,603639.SS,해리이,Hailir Pesticides and Chemicals Group Co Ltd Class A,상해,CNY,10.66,0.38,3727250196.0,1598000.0,2.83,농화학제,True,중국,2025,12.31,4398440000.0,883470999999.9999,4202740000.0,844162999999.9999,3907550000.0,784871000000.0,8.36,20.68,22.19,1.21,1.12,1.13,826930000.0,166096000000.0,504640000.0,101362000000.0,473400000.0,95086000000.0,598820000.0,120279000000.0,231370000.0,46473000000.0,234590000.0,47120000000.0,473200000.0,95047000000.0,181960000.0,36548000000.0,181370000.0,36431000000.0,4.16,4.38,7.7,2.68,2.72,5.51
600581,600581.SS,팔일강철,Xinjiang Ba Yi Iron & Steel Co Ltd Class A,상해,CNY,2.43,1.25,3724941824.0,5399200.0,0.0,철 및 강철,True,중국,2025,12.31,22970960000.0,4613947000000.0,18748130000.0,3765749000000.0,18668510000.0,3749757000000.0,,,,2.74,,64.84,491890000.0,98802000000.0,380180000.0,76362000000.0,-191450000.0,-38454000000.0,-739400000.0,-148516000000.0,-1031329999.9999999,-207152000000.0,-1470720000.0,-295410000000.0,-1163050000.0,-233611000000.0,-1878910000.0,-377398000000.0,-1752150000.0,-351937000000.0,,,-3.96,-6.51,-5.93,-5.5
688075,688075.SS,안욱생물,Assure Tech (Hangzhou) Co Ltd Class A,상해,CNY,29.3,0.58,3723526187.0,543935.0,2.75,"의료 장비, 물품 및 유통",True,중국,2025,12.31,503360000.0,101104000000.0,451260000.0,90639000000.0,540700000.0,108605000000.0,33.3,60.4,25.15,0.91,0.73,0.92,82360000.0,16541999999.999998,20250000.0,4068000000.0,45300000.0,9099000000.0,18580000.0,3731000000.0,-28080000.0,-5641000000.0,-7350000.0,-1477000000.0,141550000.0,28432000000.0,69420000.0,13944000000.0,192300000.0,38624000000.0,1.64,3.18,2.21,1.21,3.33,-6.22
603669,603669.SS,영강제약,Lionco Pharmaceutical Group Co Ltd Class A,상해,CNY,5.22,-2.79,3718368681.0,25880600.0,0.0,제약,True,중국,2025,12.31,196830000.0,39536000000.0,322480000.0,64774000000.0,379780000.0,76283000000.0,,,,3.11,6.38,4.0,-84960000.0,-17065000000.0,-104700000.0,-21031000000.0,-29770000.0,-5979000000.0,-130710000.00000001,-26254000000.000004,-137210000.0,-27561000000.0,-65379999.99999999,-13132000000.0,-151500000.0,-30429000000.000004,-193240000.0,-38814000000.0,-130759999.99999999,-26264999999.999996,,,-8.71,-16.36,-9.08,-42.55
605369,605369.SS,공동의료,Zhejiang Gongdong Medical Technology Co Ltd Class A,상해,CNY,16.91,2.73,3716869220.0,3128660.0,0.91,"의료 장비, 물품 및 유통",True,중국,2025,12.31,975080000.0,195855000000.0,1135700000.0,228117000000.0,1115210000.0,224001000000.00003,34.27,45.32,22.6,2.33,2.17,2.29,195480000.0,39263000000.0,199010000.0,39973000000.0,248250000.0,49863000000.0,111490000.0,22394000000.0,97570000.0,19599000000.0,154630000.0,31058999999.999996,109130000.0,21919000000.0,51510000.0,10346000000.0,171630000.0,34474000000.0,2.12,2.82,5.83,2.52,8.96,8.59
605388,605388.SS,균요건강,Juneyao Grand Healthy Drinks Co Ltd Class A,상해,CNY,6.18,2.32,3710991120.0,8340840.0,0.0,식품 가공,True,중국,2025,12.31,1458170000.0,292887000000.0,1331690000.0,267484000000.0,1458170000.0,292887000000.0,230.44,,240.9,1.96,2.4,2.38,62400000.0,12533000000.0,-141010000.0,-28322000000.000004,46860000.0,9412000000.0,-14340000.0,-2881000000.0,-221790000.0,-44548000000.0,-27110000.0,-5445000000.0,20080000.0,4033000000.0,-190200000.0,-38204000000.0,-29120000.0,-5848000000.0,1.2,1.18,0.65,-11.36,-1.39,-16.65
603232,603232.SS,Koal Software Co Ltd Class A,Koal Software Co Ltd Class A,상해,CNY,15.94,2.18,3706776784.0,11445400.0,0.0,소프트웨어,True,중국,2025,12.31,,,,,,,,,,,2.72,,,,,,,,,,,,,,,,,,,,,,,,,
688152,688152.SS,기린신안,Hunan Kylinsec Technology Co Ltd Class A,상해,CNY,36.36,0.58,3705014043.0,5641659.0,0.0,IT 서비스 및 컨설팅,True,중국,2025,12.31,163420000.0,32825000000.0,310330000.0,62333000000.00001,286380000.0,57522000000.0,,,442.73,3.59,3.21,2.81,-60670000.0,-12186000000.0,-70650000.0,-14190000000.0,-4690000.0,-942000000.0,-73140000.0,-14691000000.0,-84820000.0,-17037000000.0,-18950000.0,-3806000000.0,-30120000.0,-6050000000.0,-58070000.0,-11665000000.0,7940000.0,1594000000.0,,,-2.08,-4.1,0.54,-27.33
688299,688299.SS,장양과기,Ningbo Solartron Technology Co Ltd Class A,상해,CNY,12.88,0.55,3701620475.0,5411458.0,0.0,상품 화학,True,중국,2025,12.31,1253340000.0,251746999999.99997,1094070000.0,219754000000.0,1336350000.0,268419000000.0,48.13,,,2.13,1.91,2.41,158310000.0,31799000000.0,136910000.0,27500000000.0,150370000.0,30202999999.999996,73960000.0,14856000000.0,22650000.0,4549000000.0,36960000.0,7423000000.0,95420000.0,19166000000.0,-143580000.0,-28839000000.0,-29440000.0,-5913000000.0,0.29,,3.16,-4.37,-0.88,2.07
