종목코드,종목명,시장구분,종목구분,현재가,등락률,시가총액,상장주식수,거래량,외국인비율,PER,ROE,당기순이익,매출액,부채총계,영업이익,자본총계,자산총계,부채비율,영업이익률,ROE_계산,기준연도,보고서
026890,스틱인베스트먼트,KOSPI,보통주,8470,0.83,328400000000,38771,29606,48.8,15.23,5.99,14855602741.0,91217510708.0,51519986178.0,17184071250.0,254269889250.0,305789875428.0,20.26,18.84,5.84,2025,사업보고서
005720,넥센,KOSPI,보통주,6230,2.13,327300000000,52544,16972,2.59,3.04,6.86,177869505319.0,3586518022664.0,2981550519030.0,204209668629.0,2630360291878.0,5611910810908.0,113.35,5.69,6.76,2025,사업보고서
003350,한국화장품제조,KOSPI,보통주,14440,7.6,327200000000,22660,4736396,2.8,10.22,30.6,27372880025.0,184628302893.0,94051470239.0,32883912931.0,104685922324.0,198737392563.0,89.84,17.81,26.15,2025,사업보고서
009290,광동제약,KOSPI,보통주,6550,3.48,326200000000,49800,157193,16.22,15.38,3.4,21328798564.0,1659512457700.0,608533108468.0,31045848005.0,711796387148.0,1320329495616.0,85.49,1.87,3.0,2025,사업보고서
016800,퍼시스,KOSPI,보통주,28050,1.08,322600000000,11500,483,20.09,5.35,6.07,35580171231.0,358199545192.0,72480797387.0,5737130312.0,597668247322.0,670149044709.0,12.13,1.6,5.95,2025,사업보고서
091810,트리니티항공,KOSPI,보통주,626,0.0,319600000000,510530,0,0.88,-0.47,-503.7,-338259764519.0,1798180813715.0,1820281660257.0,-265467968425.0,52028401595.0,1872310061852.0,3498.63,-14.76,-650.14,2025,사업보고서
025860,남해화학,KOSPI,보통주,6430,6.11,319400000000,49679,1103981,2.4,27.13,5.41,26925742554.0,1604420884203.0,271956953994.0,43128612586.0,552622934660.0,824579888654.0,49.21,2.69,4.87,2025,사업보고서
123890,한국자산신탁,KOSPI,보통주,2610,1.95,319400000000,122374,266504,5.26,6.74,4.64,49381582687.0,204288412188.0,654888141006.0,34227305882.0,1083326461953.0,1738214602959.0,60.45,16.75,4.56,2025,사업보고서
005950,이수화학,KOSPI,보통주,12120,2.02,318700000000,26294,418504,6.21,3.75,-30.98,-40522797000.0,1659477477000.0,676055728000.0,6884026000.0,221652054000.0,897707782000.0,305.01,0.41,-18.28,2025,사업보고서
001230,동국홀딩스,KOSPI,보통주,2045,0.74,318000000000,155508,184351,13.31,2.84,0.94,20721382562.0,1985265094613.0,737647329544.0,39456572869.0,1955749132475.0,2693396462019.0,37.72,1.99,1.06,2025,사업보고서
108670,LX하우시스,KOSPI,보통주,35400,1.43,317500000000,8968,8292,15.05,-32.24,-5.15,-43867000000.0,3178689000000.0,1335782000000.0,13060000000.0,834215000000.0,2169997000000.0,160.12,0.41,-5.26,2025,사업보고서
018250,애경산업,KOSPI,보통주,11910,3.48,314500000000,26410,36804,1.94,18.18,3.8,15126502988.0,654527659913.0,98740163427.0,21145734565.0,399068642868.0,497808806295.0,24.74,3.23,3.79,2025,사업보고서
381970,케이카,KOSPI,보통주,6410,3.22,312900000000,48821,116555,7.66,41.35,22.63,50886254374.0,2438838573193.0,310631597414.0,75973592094.0,223938501452.0,534570098866.0,138.71,3.12,22.72,2025,사업보고서
126720,수산인더스트리,KOSPI,보통주,21800,0.46,311400000000,14286,14388,2.84,4.13,9.17,48833630627.0,337655195254.0,118994876430.0,43079177203.0,552769631949.0,671764508379.0,21.53,12.76,8.83,2025,사업보고서
272450,진에어,KOSPI,보통주,5910,0.17,308500000000,52200,80589,1.21,-3.6,-4.28,-9755171166.0,1381080693148.0,949738426789.0,-19157673281.0,224435967985.0,1174174394774.0,423.17,-1.39,-4.35,2025,사업보고서
096760,JW홀딩스,KOSPI,보통주,4140,1.6,306000000000,73925,61394,3.37,3.62,23.57,115487813990.0,969565285593.0,636558553198.0,167899328921.0,594627233516.0,1231185786714.0,107.05,17.32,19.42,2025,사업보고서
244920,에이플러스에셋,KOSPI,보통주,13370,1.91,302300000000,22608,22063,11.81,9.86,13.82,24681001455.0,682466555853.0,254141642842.0,29314448307.0,261194028680.0,515335671522.0,97.3,4.3,9.45,2025,사업보고서
001390,KG케미칼,KOSPI,보통주,4505,2.39,299100000000,66404,106391,11.84,3.3,7.14,243985224183.0,9101646921664.0,4406276284803.0,305678686344.0,3937401957646.0,8343678242449.0,111.91,3.36,6.2,2025,사업보고서
001750,한양증권,KOSPI,보통주,19790,0.61,299000000000,15109,4151,10.32,4.85,10.32,56571163268.0,909022352850.0,1251891496159.0,75310521675.0,581809787522.0,1833701283681.0,215.17,8.28,9.72,2025,사업보고서
002710,TCC스틸,KOSPI,보통주,11400,-1.04,298800000000,26214,50351,5.52,-17.22,-2.98,-7600798426.0,611513908644.0,325214311280.0,-10909334249.0,248889180832.0,574103492112.0,130.67,-1.78,-3.05,2025,사업보고서
012030,DB,KOSPI,보통주,1484,0.75,298500000000,201174,382767,5.91,4.39,11.67,49444247001.0,643464276938.0,539248967328.0,41599355858.0,450243222434.0,989492189762.0,119.77,6.46,10.98,2025,사업보고서
034830,한국토지신탁,KOSPI,보통주,1170,-0.17,295400000000,252489,355710,4.22,13.15,2.1,19428046138.0,184359776341.0,952913650781.0,-20879502584.0,1037993971052.0,1990907621833.0,91.8,-11.33,1.87,2025,사업보고서
084690,대상홀딩스,KOSPI,보통주,8030,0.0,290800000000,36213,9841,3.86,-3.75,-15.42,-293172577001.0,5628798766399.0,3085718962613.0,199828484303.0,1306069042672.0,4391788005285.0,236.26,3.55,-22.45,2025,사업보고서
058430,포스코스틸리온,KOSPI,보통주,4840,1.68,290400000000,60000,124097,3.2,16.46,4.45,18160078624.0,1125440499863.0,120017658415.0,24458675472.0,387307034547.0,507324692962.0,30.99,2.17,4.69,2025,사업보고서
084010,대한제강,KOSPI,보통주,8420,1.08,289400000000,34372,10878,3.67,64.77,1.86,13848928089.0,1247058624052.0,319627752959.0,-2872504765.0,930326319901.0,1249954072860.0,34.36,-0.23,1.49,2025,사업보고서
010820,퍼스텍,KOSPI,보통주,5930,-0.34,289200000000,48772,211446,12.03,19.9,20.16,14726828528.0,294842426804.0,320595354296.0,10663228873.0,82465023596.0,403060377892.0,388.77,3.62,17.86,2025,사업보고서
037710,광주신세계,KOSPI,보통주,37450,-0.27,285600000000,7627,27114,4.37,6.01,5.22,44466516133.0,184210548361.0,397590784034.0,52472202633.0,865233394114.0,1262824178148.0,45.95,28.48,5.14,2025,사업보고서
002900,TYM,KOSPI,보통주,6870,-1.01,284400000000,41400,87244,20.07,3.98,9.66,40119181949.0,929360802636.0,430964532731.0,64082478673.0,421401684793.0,852366217524.0,102.27,6.9,9.52,2025,사업보고서
033270,유나이티드제약,KOSPI,보통주,17860,0.79,284200000000,15911,35271,8.47,3.8,8.9,38308011306.0,288764867640.0,64862394575.0,49584726929.0,454629301042.0,519491695617.0,14.27,17.17,8.43,2025,사업보고서
003960,사조대림,KOSPI,보통주,31000,1.97,284100000000,9164,8707,1.7,-1.38,-11.62,-73563368883.0,3499812746968.0,1389473134578.0,94682992676.0,795351643461.0,2184824778039.0,174.7,2.71,-9.25,2025,사업보고서
105840,우진,KOSPI,보통주,14060,1.96,284000000000,20198,273982,10.27,24.75,4.48,11050114578.0,150379282702.0,56175817373.0,14178215124.0,241804504854.0,297980322227.0,23.23,9.43,4.57,2025,사업보고서
286940,롯데이노베이트,KOSPI,보통주,18650,0.81,282200000000,15129,25217,1.65,16.32,2.35,4077498549.0,1169825277118.0,470228242718.0,31393431992.0,451798102397.0,922026345115.0,104.08,2.68,0.9,2025,사업보고서
003120,일성아이에스,KOSPI,보통주,20950,-0.24,278600000000,13300,2425,0.36,50.24,0.3,1165834883.0,64291702806.0,16665238587.0,-6160588840.0,386344748050.0,403009986637.0,4.31,-9.58,0.3,2025,사업보고서
122900,아이마켓코리아,KOSPI,보통주,8310,0.48,277800000000,33429,74686,4.01,9.01,5.74,29640768548.0,3054422899510.0,942019444504.0,20319970689.0,422053619687.0,1364073064191.0,223.2,0.67,7.02,2025,사업보고서
004430,송원산업,KOSPI,보통주,11570,1.14,277700000000,24000,337732,15.38,5.95,0.31,2337000000.0,1039162000000.0,387202000000.0,21845000000.0,760110000000.0,1147312000000.0,50.94,2.1,0.31,2025,사업보고서
217590,티엠씨,KOSPI,보통주,11500,-6.05,277100000000,24094,476663,3.53,138.55,-0.47,-585324958.0,340884970260.0,126278805202.0,6428935433.0,110834489648.0,237113294850.0,113.93,1.89,-0.53,2025,사업보고서
010690,화신,KOSPI,보통주,7920,-1.25,276600000000,34920,228799,1.4,3.81,12.25,66688373511.0,1962483716837.0,987753021236.0,102447956813.0,571346191508.0,1559099212744.0,172.88,5.22,11.67,2025,사업보고서
000430,대원강업,KOSPI,보통주,4460,4.69,276500000000,62000,167472,2.55,3.86,6.72,45988040000.0,1599072177000.0,719091681000.0,47006630000.0,730205422000.0,1449297103000.0,98.48,2.94,6.3,2025,사업보고서
017390,서울가스,KOSPI,보통주,55600,0.54,275200000000,4950,2792,2.82,12.38,2.8,30985459618.0,1827997485378.0,676454982120.0,17405786429.0,1121233148086.0,1797688130206.0,60.33,0.95,2.76,2025,사업보고서
334890,이지스밸류플러스리츠,KOSPI,보통주,3955,2.2,274700000000,69449,120944,2.2,10.41,2.89,12408253638.0,21788441864.0,198255259153.0,16624984118.0,379920077350.0,578175336503.0,52.18,76.3,3.27,2025,사업보고서
008490,서흥,KOSPI,보통주,22900,4.57,264900000000,11569,14684,6.19,6.77,9.22,47142445014.0,722308593846.0,520118845731.0,50206468443.0,541016723836.0,1061135569567.0,96.14,6.95,8.71,2025,사업보고서
005430,한국공항,KOSPI,보통주,83200,-0.12,263400000000,3166,4090,13.02,5.74,10.46,40545958975.0,663192785932.0,124307050696.0,47014830454.0,405156448642.0,529463499338.0,30.68,7.09,10.01,2025,사업보고서
007160,사조산업,KOSPI,보통주,52500,2.34,262500000000,5000,3539,1.1,-2.55,-5.37,-42808436080.0,706210125216.0,617053790243.0,33151862048.0,636174883972.0,1253228674215.0,96.99,4.69,-6.73,2025,사업보고서
004360,세방,KOSPI,보통주,13670,1.26,261300000000,19116,33909,12.74,5.02,5.61,65602594475.0,1241786832538.0,287361361968.0,27300616862.0,1208591668021.0,1495953029989.0,23.78,2.2,5.43,2025,사업보고서
044820,코스맥스비티아이,KOSPI,보통주,26800,7.63,257400000000,9604,64501,5.74,4.04,11.08,18669946513.0,645205591735.0,710651361629.0,26984473709.0,295687296439.0,1006338658068.0,240.34,4.18,6.31,2025,사업보고서
298690,에어부산,KOSPI,보통주,1559,0.06,254000000000,162915,43938,0.88,-1.16,-14.71,-22082809092.0,832585465461.0,1291211226260.0,-4520948126.0,161199313412.0,1452410539672.0,801.0,-0.54,-13.7,2025,사업보고서
003070,코오롱글로벌,KOSPI,보통주,9920,0.2,252200000000,25424,10178,1.06,-2.51,-29.22,-200362805739.0,2684430963154.0,2273914566054.0,3650749780.0,684395536149.0,2958310102203.0,332.25,0.14,-29.28,2025,사업보고서
053690,한미글로벌,KOSPI,보통주,23000,0.88,252000000000,10958,511048,3.47,17.56,8.56,19601449926.0,448833661148.0,200796376437.0,30613575138.0,245837091085.0,446633467522.0,81.68,6.82,7.97,2025,사업보고서
003200,일신방직,KOSPI,보통주,10950,2.82,251400000000,22960,19921,10.76,5.35,3.67,33915658428.0,517177907810.0,171065152584.0,12407495279.0,949645970553.0,1120711123137.0,18.01,2.4,3.57,2025,사업보고서
001790,대한제당,KOSPI,보통주,2905,2.29,250500000000,86242,170338,0.0,-3.32,-11.61,-60301904000.0,1356276028000.0,771334638000.0,56555932000.0,483946132000.0,1255280770000.0,159.38,4.17,-12.46,2025,사업보고서
003920,남양유업,KOSPI,보통주,44150,2.91,250500000000,5673,8375,6.71,27.49,0.9,7107959269.0,914148968157.0,146417897253.0,5173833371.0,949068512416.0,1095486409669.0,15.43,0.57,0.75,2025,사업보고서
226320,잇츠한불,KOSPI,보통주,11410,5.75,250200000000,21929,77413,1.27,7.51,4.35,32603463204.0,153387097887.0,29424024453.0,19214878133.0,506293295610.0,535717320063.0,5.81,12.53,6.44,2025,사업보고서
003650,미창석유,KOSPI,보통주,141800,0.93,246700000000,1740,1693,30.55,2.0,15.44,68866042367.0,405486654859.0,54549912028.0,34552364423.0,479410729146.0,533960641174.0,11.38,8.52,14.36,2025,사업보고서
005680,삼영전자,KOSPI,보통주,12300,0.16,246000000000,20000,17623,40.19,57.48,0.96,5152325181.0,149728576895.0,23710498090.0,9239531197.0,540042906580.0,563753404670.0,4.39,6.17,0.95,2025,사업보고서
005500,삼진제약,KOSPI,보통주,18430,0.55,245500000000,13320,23806,3.77,10.74,8.76,24169889943.0,309133530719.0,180137009017.0,26784499637.0,290394738749.0,470531747766.0,62.03,8.66,8.32,2025,사업보고서
900140,엘브이엠씨홀딩스,KOSPI,보통주,1265,3.01,244400000000,193240,411058,11.68,15.06,0.65,10304278.0,276327740.0,136965412.0,27104978.0,364342341.0,501307753.0,37.59,9.81,2.83,2025,사업보고서
025000,KPX케미칼,KOSPI,보통주,55800,3.72,244300000000,4379,8270,29.56,2.47,7.51,51636895681.0,808350805037.0,210050314690.0,27395676155.0,665318654173.0,875368968863.0,31.57,3.39,7.76,2025,사업보고서
136490,선진,KOSPI,보통주,10250,0.99,243700000000,23780,31011,7.43,2.85,23.5,126034540234.0,1895741974966.0,779649526031.0,179191482600.0,582066773301.0,1361716299332.0,133.95,9.45,21.65,2025,사업보고서
475560,더본코리아,KOSPI,보통주,16250,-1.87,241000000000,14828,72392,0.36,-36.52,-6.77,-17393878663.0,361238529222.0,57267973538.0,-23678680069.0,245998201132.0,303266174670.0,23.28,-6.55,-7.07,2025,사업보고서
404990,신한서부티엔디리츠,KOSPI,보통주,3890,-0.51,239700000000,61628,79388,0.74,-648.33,0.76,5915810416.0,32077312593.0,737585615698.0,23736239003.0,352658996987.0,1090244612685.0,209.15,74.0,1.68,2025,사업보고서
001460,BYC,KOSPI,보통주,38300,0.92,239200000000,6246,1206,4.93,14.17,3.52,19590575123.0,163166613171.0,213296295370.0,26573558468.0,562493040763.0,775789336133.0,37.92,16.29,3.48,2025,사업보고서
000680,LS네트웍스,KOSPI,보통주,3015,0.33,237600000000,78803,32563,0.92,-32.07,-3.52,-19102992842.0,2615245130367.0,10407400008287.0,22287447432.0,1277959906601.0,11685359914888.0,814.38,0.85,-1.49,2025,사업보고서
092200,디아이씨,KOSPI,보통주,6100,-2.56,237200000000,38889,357355,1.1,-27.48,-7.24,-4771081140.0,757310499806.0,538957028906.0,18550433161.0,179389447001.0,718346475907.0,300.44,2.45,-2.66,2025,사업보고서
030210,다올투자증권,KOSPI,보통주,3890,-0.89,236900000000,60911,43149,4.69,6.33,6.64,43856633210.0,1714450686727.0,9649595801751.0,33723214189.0,807078686439.0,10456674488190.0,1195.62,1.97,5.43,2025,사업보고서
0030R0,대신밸류리츠,KOSPI,보통주,3940,0.38,235500000000,59780,21820,0.21,119.39,0.9,2066142158.0,9454944600.0,428515142054.0,6672380970.0,292471995899.0,720987137953.0,146.51,70.57,0.71,2025,사업보고서
000320,노루홀딩스,KOSPI,보통주,17610,2.03,234100000000,13291,9100,3.06,6.4,6.66,58541894001.0,1239267844107.0,467432298583.0,64507992759.0,811924393550.0,1279356692133.0,57.57,5.21,7.21,2025,사업보고서
002320,한진,KOSPI,보통주,15080,1.48,234000000000,15519,11415,5.15,-21.3,-0.11,984901814.0,3064925190779.0,2793707876721.0,112195809190.0,1523278806854.0,4316986683575.0,183.4,3.66,0.06,2025,사업보고서
348950,제이알글로벌리츠,KOSPI,보통주,1182,0.0,233300000000,197376,0,13.02,5.52,1.35,16214401254.0,72166270260.0,1561897449949.0,54542329728.0,1188833577590.0,2750731027539.0,131.38,75.58,1.36,2025,사업보고서
001340,PKC,KOSPI,보통주,5140,0.59,231400000000,45028,57856,1.41,30.78,4.63,10099767746.0,272137469082.0,383169849536.0,12150680899.0,223279935761.0,606449785297.0,171.61,4.46,4.52,2025,사업보고서
134380,미원화학,KOSPI,보통주,10510,-0.66,231100000000,21993,4538,0.45,5.62,14.72,24726310450.0,284512419024.0,22181951392.0,29153781514.0,173551942637.0,195733894029.0,12.78,10.25,14.25,2025,사업보고서
020120,키다리스튜디오,KOSPI,보통주,6180,6.55,229100000000,37064,437052,6.25,18.61,3.29,6521952860.0,217475159813.0,139168081833.0,12382726336.0,203452645631.0,342620727464.0,68.4,5.69,3.21,2025,사업보고서
000540,흥국화재,KOSPI,보통주,3555,2.6,228400000000,64243,67671,1.63,7.36,18.85,151689000000.0,,11665273000000.0,187504000000.0,836868000000.0,12502141000000.0,1393.92,,18.13,2025,사업보고서
000490,대동,KOSPI,보통주,7920,0.25,228300000000,28827,130646,3.23,-12.15,-3.68,-29871783649.0,1484722098136.0,1628494698079.0,31224606429.0,646506208741.0,2275000906820.0,251.89,2.1,-4.62,2025,사업보고서
000050,경방,KOSPI,보통주,8320,0.73,228100000000,27415,15686,2.78,4.36,6.03,47379145951.0,412475877463.0,443817462202.0,45993453219.0,811826797534.0,1255644259736.0,54.67,11.15,5.84,2025,사업보고서
034120,SBS,KOSPI,보통주,12260,0.0,227400000000,18551,9028,0.0,120.2,0.73,7925077907.0,1008457955402.0,745808265992.0,18151260224.0,1298196823993.0,2044005089985.0,57.45,1.8,0.61,2025,사업보고서
044450,KSS해운,KOSPI,보통주,10060,0.1,227100000000,22578,15686,7.68,2.08,6.81,36561603783.0,561395196426.0,1389814912417.0,110332607762.0,544324342662.0,1934139255079.0,255.33,19.65,6.72,2025,사업보고서
298000,효성화학,KOSPI,보통주,59500,0.51,225600000000,3792,31946,2.66,8.18,260.94,326028405105.0,2340718244068.0,1961019644398.0,-160500285509.0,633071470889.0,2594091115287.0,309.76,-6.86,51.5,2025,사업보고서
033920,무학,KOSPI,보통주,7910,0.51,225400000000,28500,13832,2.5,6.72,8.49,50321647540.0,143830395069.0,106516664230.0,10235140357.0,613401250874.0,719917915104.0,17.36,7.12,8.2,2025,사업보고서
001250,GS글로벌,KOSPI,보통주,2700,0.37,222800000000,82534,252330,5.23,14.75,3.71,13874085000.0,4109264561000.0,881712031000.0,52300233000.0,570406827000.0,1452118858000.0,154.58,1.27,2.43,2025,사업보고서
009680,모토닉,KOSPI,보통주,10250,1.38,222800000000,21733,10237,11.29,10.06,5.68,27000481551.0,279697463554.0,47725845830.0,18535381001.0,482822956637.0,530548802467.0,9.88,6.63,5.59,2025,사업보고서
000650,천일고속,KOSPI,보통주,155800,1.5,222700000000,1429,1626,0.48,-29.19,-47.52,-5623543217.0,45550266479.0,43950854975.0,-5940519077.0,9583544196.0,53534399171.0,458.61,-13.04,-58.68,2025,사업보고서
003720,삼영,KOSPI,보통주,6490,-0.76,220700000000,34000,155724,4.64,10.78,16.59,15048018071.0,153208300579.0,110134005255.0,14921182578.0,88284687667.0,198418692922.0,124.75,9.74,17.04,2025,사업보고서
011500,한농화성,KOSPI,보통주,13930,-1.21,217800000000,15637,45035,4.44,22.69,2.28,3865665421.0,214492954042.0,63959441005.0,3577198138.0,174382885222.0,238342326227.0,36.68,1.67,2.22,2025,사업보고서
005010,휴스틸,KOSPI,보통주,3860,-0.26,216900000000,56188,126027,2.9,-6.25,-1.38,-15032302605.0,612490282785.0,314950172888.0,3489813746.0,1057454587630.0,1372404760518.0,29.78,0.57,-1.42,2025,사업보고서
432320,KB스타리츠,KOSPI,보통주,1427,1.21,215100000000,150764,333868,2.44,-1.31,-7.28,-99412462641.0,30393926136.0,785240585209.0,-72447633526.0,262894426368.0,1048135011577.0,298.69,-238.36,-37.81,2025,사업보고서
017860,DS단석,KOSPI,보통주,12100,1.77,214900000000,17759,60117,2.8,-17.56,-4.37,-12074239649.0,954873741956.0,488767477489.0,7982184722.0,270334444403.0,759101921892.0,180.8,0.84,-4.47,2025,사업보고서
000480,CR홀딩스,KOSPI,보통주,4570,0.0,214300000000,46890,34911,1.1,-7.21,-4.69,-18803450000.0,827752427000.0,756993430000.0,27823631000.0,808194985000.0,1565188415000.0,93.66,3.36,-2.33,2025,사업보고서
035150,백산,KOSPI,보통주,10780,1.79,213100000000,19771,15014,6.15,6.25,13.22,33192565571.0,504921990788.0,186042101552.0,53601098786.0,260615353030.0,446657454582.0,71.39,10.62,12.74,2025,사업보고서
004980,성신양회,KOSPI,보통주,8640,2.37,211800000000,24516,169097,4.46,6.96,4.49,26014653152.0,1216265960464.0,714352355186.0,43656046848.0,592859839599.0,1307212194785.0,120.49,3.59,4.39,2025,사업보고서
